location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Belgium,2021-10-15,80,,111.56,109.95,34.44
Belgium,2021-10-22,0,17,19.05,18.09,0.02
Belgium,2021-10-22,18,24,78.79,76.06,0.22
Belgium,2021-10-22,25,49,81.91,80.31,0.88
Belgium,2021-10-22,50,59,90.19,89.5,2.6
Belgium,2021-10-22,60,69,97.44,96.88,5.79
Belgium,2021-10-22,70,79,104.9,104.27,12.08
Belgium,2021-10-22,80,,111.63,110.04,42.98
Belgium,2021-10-29,0,17,19.34,18.35,0.03
Belgium,2021-10-29,18,24,79.32,76.74,0.25
Belgium,2021-10-29,25,49,82.25,80.69,0.97
Belgium,2021-10-29,50,59,90.34,89.65,2.83
Belgium,2021-10-29,60,69,97.53,96.98,6.98
Belgium,2021-10-29,70,79,104.97,104.34,16.13
Belgium,2021-10-29,80,,111.72,110.12,51.04
Belgium,2021-11-05,0,17,19.58,18.52,0.03
Belgium,2021-11-05,18,24,79.83,77.24,0.27
Belgium,2021-11-05,25,49,82.57,80.99,1.03
Belgium,2021-11-05,50,59,90.47,89.77,2.97
Belgium,2021-11-05,60,69,97.61,97.06,7.96
Belgium,2021-11-05,70,79,105.03,104.4,20.33
Belgium,2021-11-05,80,,111.77,110.17,55.48
Belgium,2021-11-12,0,17,19.81,18.74,0.03
Belgium,2021-11-12,18,24,80.29,77.76,0.3
Belgium,2021-11-12,25,49,82.87,81.28,1.14
Belgium,2021-11-12,50,59,90.59,89.9,3.19
Belgium,2021-11-12,60,69,97.69,97.13,9.26
Belgium,2021-11-12,70,79,105.08,104.45,25.68
Belgium,2021-11-12,80,,111.84,110.23,61.4
Belgium,2021-11-19,0,17,20.11,19.03,0.04
Belgium,2021-11-19,18,24,80.81,78.36,0.46
Belgium,2021-11-19,25,49,83.22,81.63,1.75
Belgium,2021-11-19,50,59,90.74,90.04,4.06
Belgium,2021-11-19,60,69,97.78,97.22,12.16
Belgium,2021-11-19,70,79,105.15,104.52,36.77
Belgium,2021-11-19,80,,111.91,110.31,74.34
Belgium,2021-11-26,0,17,20.37,19.3,0.04
Belgium,2021-11-26,18,24,81.22,78.89,1.46
Belgium,2021-11-26,25,49,83.53,81.95,4.22
Belgium,2021-11-26,50,59,90.86,90.16,7.26
Belgium,2021-11-26,60,69,97.86,97.3,17.79
Belgium,2021-11-26,70,79,105.22,104.57,52.96
Belgium,2021-11-26,80,,111.99,110.37,85.77
Belgium,2021-12-03,0,17,20.55,19.55,0.04
Belgium,2021-12-03,18,24,81.5,79.34,3.42
Belgium,2021-12-03,25,49,83.74,82.23,7.74
Belgium,2021-12-03,50,59,90.96,90.27,13.18
Belgium,2021-12-03,60,69,97.92,97.37,27.58
Belgium,2021-12-03,70,79,105.28,104.63,68.95
Belgium,2021-12-03,80,,112.06,110.43,91.93
Belgium,2021-12-10,0,17,20.67,19.8,0.05
Belgium,2021-12-10,18,24,81.73,79.79,5.39
Belgium,2021-12-10,25,49,83.92,82.52,10.94
Belgium,2021-12-10,50,59,91.04,90.39,21.3
Belgium,2021-12-10,60,69,97.97,97.44,41.02
Belgium,2021-12-10,70,79,105.32,104.69,82.79
Belgium,2021-12-10,80,,112.12,110.5,95.3
Belgium,2021-12-17,0,17,20.8,20.02,0.06
Belgium,2021-12-17,18,24,81.97,80.2,7.91
Belgium,2021-12-17,25,49,84.1,82.81,15.2
Belgium,2021-12-17,50,59,91.13,90.5,32.82
Belgium,2021-12-17,60,69,98.03,97.52,58.32
Belgium,2021-12-17,70,79,105.37,104.75,90.95
Belgium,2021-12-17,80,,112.17,110.57,97.59
Belgium,2021-12-24,0,17,20.97,20.26,0.08
Belgium,2021-12-24,18,24,82.14,80.5,10.65
Belgium,2021-12-24,25,49,84.22,83.01,21.22
Belgium,2021-12-24,50,59,91.18,90.59,43.36
Belgium,2021-12-24,60,69,98.07,97.57,70.0
Belgium,2021-12-24,70,79,105.41,104.8,94.4
Belgium,2021-12-24,80,,112.21,110.63,98.79
Belgium,2021-12-31,0,17,21.06,20.32,0.09
Belgium,2021-12-31,18,24,82.24,80.62,12.54
Belgium,2021-12-31,25,49,84.29,83.09,24.74
Belgium,2021-12-31,50,59,91.21,90.62,49.18
Belgium,2021-12-31,60,69,98.09,97.6,74.02
Belgium,2021-12-31,70,79,105.43,104.82,95.15
Belgium,2021-12-31,80,,112.23,110.66,99.22
Belgium,2022-01-07,0,17,21.97,20.48,0.11
Belgium,2022-01-07,18,24,82.42,80.88,18.32
Belgium,2022-01-07,25,49,84.42,83.28,34.98
Belgium,2022-01-07,50,59,91.27,90.7,64.66
Belgium,2022-01-07,60,69,98.13,97.66,83.65
Belgium,2022-01-07,70,79,105.46,104.87,96.76
Belgium,2022-01-07,80,,112.26,110.71,99.94
Belgium,2022-01-14,0,17,24.48,20.67,0.13
Belgium,2022-01-14,18,24,82.6,81.11,24.77
Belgium,2022-01-14,25,49,84.57,83.44,46.84
Belgium,2022-01-14,50,59,91.33,90.77,73.25
Belgium,2022-01-14,60,69,98.17,97.7,87.17
Belgium,2022-01-14,70,79,105.49,104.91,97.8
Belgium,2022-01-14,80,,112.3,110.76,100.56
Belgium,2022-01-21,0,17,27.55,20.77,0.15
Belgium,2022-01-21,18,24,82.75,81.24,31.79
Belgium,2022-01-21,25,49,84.67,83.53,54.26
Belgium,2022-01-21,50,59,91.38,90.81,75.75
Belgium,2022-01-21,60,69,98.2,97.73,88.44
Belgium,2022-01-21,70,79,105.51,104.93,98.39
Belgium,2022-01-21,80,,112.33,110.78,100.94
Belgium,2022-01-28,0,17,29.4,21.32,0.16
Belgium,2022-01-28,18,24,82.88,81.4,38.69
Belgium,2022-01-28,25,49,84.76,83.64,57.65
Belgium,2022-01-28,50,59,91.41,90.86,77.16
Belgium,2022-01-28,60,69,98.22,97.76,89.25
Belgium,2022-01-28,70,79,105.53,104.96,98.87
Belgium,2022-01-28,80,,112.34,110.81,101.25
Belgium,2022-02-04,0,17,30.36,23.23,0.18
Belgium,2022-02-04,18,24,82.99,81.56,43.29
Belgium,2022-02-04,25,49,84.83,83.75,59.61
Belgium,2022-02-04,50,59,91.44,90.9,78.15
Belgium,2022-02-04,60,69,98.24,97.8,89.85
Belgium,2022-02-04,70,79,105.54,104.98,99.2
Belgium,2022-02-04,80,,112.36,110.84,101.46
Belgium,2022-02-11,0,17,30.94,25.9,1.55
Belgium,2022-02-11,18,24,83.08,81.7,47.07
Belgium,2022-02-11,25,49,84.89,83.84,60.99
Belgium,2022-02-11,50,59,91.46,90.94,78.82
Belgium,2022-02-11,60,69,98.25,97.82,90.23
Belgium,2022-02-11,70,79,105.56,105.0,99.43
Belgium,2022-02-11,80,,112.37,110.86,101.62
Belgium,2022-02-18,0,17,31.39,27.91,2.48
