location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Estonia,2022-02-25,50,59,75.13,74.98,42.96
Estonia,2022-02-25,60,69,77.61,77.23,51.23
Estonia,2022-02-25,70,79,84.38,83.74,63.1
Estonia,2022-02-25,80,,87.15,85.96,61.84
Estonia,2022-03-04,0,17,16.82,16.22,1.2
Estonia,2022-03-04,18,24,72.45,72.06,23.08
Estonia,2022-03-04,25,49,67.67,67.56,29.62
Estonia,2022-03-04,50,59,75.15,75.01,43.38
Estonia,2022-03-04,60,69,77.62,77.27,51.6
Estonia,2022-03-04,70,79,84.4,83.78,63.37
Estonia,2022-03-04,80,,87.17,86.0,62.03
Estonia,2022-03-11,0,17,16.84,16.34,1.22
Estonia,2022-03-11,18,24,72.5,72.14,23.48
Estonia,2022-03-11,25,49,67.7,67.61,30.01
Estonia,2022-03-11,50,59,75.16,75.04,43.71
Estonia,2022-03-11,60,69,77.64,77.29,51.91
Estonia,2022-03-11,70,79,84.4,83.8,63.58
Estonia,2022-03-11,80,,87.19,86.03,62.2
Estonia,2022-03-18,0,17,16.86,16.4,1.24
Estonia,2022-03-18,18,24,72.53,72.2,23.7
Estonia,2022-03-18,25,49,67.72,67.64,30.28
Estonia,2022-03-18,50,59,75.18,75.06,44.0
Estonia,2022-03-18,60,69,77.65,77.31,52.15
Estonia,2022-03-18,70,79,84.41,83.82,63.79
Estonia,2022-03-18,80,,87.21,86.06,62.34
Estonia,2022-03-25,0,17,16.87,16.44,1.26
Estonia,2022-03-25,18,24,72.56,72.24,23.93
Estonia,2022-03-25,25,49,67.74,67.67,30.55
Estonia,2022-03-25,50,59,75.18,75.08,44.27
Estonia,2022-03-25,60,69,77.66,77.33,52.4
Estonia,2022-03-25,70,79,84.42,83.84,63.97
Estonia,2022-03-25,80,,87.22,86.08,62.53
Estonia,2022-04-01,0,17,16.89,16.47,1.29
Estonia,2022-04-01,18,24,72.58,72.25,24.14
Estonia,2022-04-01,25,49,67.75,67.69,30.82
Estonia,2022-04-01,50,59,75.2,75.09,44.5
Estonia,2022-04-01,60,69,77.67,77.35,52.59
Estonia,2022-04-01,70,79,84.43,83.85,64.11
Estonia,2022-04-01,80,,87.23,86.09,62.66
Estonia,2022-04-08,0,17,16.91,16.5,1.31
Estonia,2022-04-08,18,24,72.59,72.27,24.35
Estonia,2022-04-08,25,49,67.77,67.71,31.07
Estonia,2022-04-08,50,59,75.2,75.11,44.72
Estonia,2022-04-08,60,69,77.68,77.36,52.75
Estonia,2022-04-08,70,79,84.44,83.86,64.23
Estonia,2022-04-08,80,,87.25,86.11,62.76
Estonia,2022-04-15,0,17,16.92,16.52,1.32
Estonia,2022-04-15,18,24,72.61,72.3,24.55
Estonia,2022-04-15,25,49,67.78,67.73,31.27
Estonia,2022-04-15,50,59,75.21,75.12,44.91
Estonia,2022-04-15,60,69,77.68,77.37,52.9
Estonia,2022-04-15,70,79,84.45,83.87,64.34
Estonia,2022-04-15,80,,87.26,86.12,62.85
Estonia,2022-04-22,0,17,16.93,16.54,1.34
Estonia,2022-04-22,18,24,72.62,72.32,24.76
Estonia,2022-04-22,25,49,67.79,67.75,31.48
Estonia,2022-04-22,50,59,75.22,75.13,45.08
Estonia,2022-04-22,60,69,77.69,77.38,53.04
Estonia,2022-04-22,70,79,84.45,83.88,64.45
Estonia,2022-04-22,80,,87.27,86.13,62.94
Estonia,2022-04-29,0,17,16.95,16.56,1.35
Estonia,2022-04-29,18,24,72.64,72.35,24.94
Estonia,2022-04-29,25,49,67.8,67.76,31.67
Estonia,2022-04-29,50,59,75.23,75.14,45.22
Estonia,2022-04-29,60,69,77.69,77.39,53.17
Estonia,2022-04-29,70,79,84.47,83.89,64.54
Estonia,2022-04-29,80,,87.29,86.15,63.05
Estonia,2022-05-06,0,17,16.96,16.57,1.36
Estonia,2022-05-06,18,24,72.66,72.37,25.1
Estonia,2022-05-06,25,49,67.82,67.78,31.84
Estonia,2022-05-06,50,59,75.24,75.15,45.36
Estonia,2022-05-06,60,69,77.7,77.4,53.27
Estonia,2022-05-06,70,79,84.47,83.89,64.63
Estonia,2022-05-06,80,,87.3,86.16,63.12
Estonia,2022-05-13,0,17,16.97,16.58,1.37
