date,indicator,value,entity
2021-03-28,Daily ICU occupancy,2539.0,Chile
2021-03-29,Daily ICU occupancy,2590.0,Chile
2021-03-30,Daily ICU occupancy,2649.0,Chile
2021-03-31,Daily ICU occupancy,2683.0,Chile
2021-04-01,Daily ICU occupancy,2729.0,Chile
2021-04-02,Daily ICU occupancy,2804.0,Chile
2021-04-03,Daily ICU occupancy,2867.0,Chile
2021-04-04,Daily ICU occupancy,2884.0,Chile
2021-04-05,Daily ICU occupancy,2883.0,Chile
2021-04-06,Daily ICU occupancy,2946.0,Chile
2021-04-07,Daily ICU occupancy,3029.0,Chile
2021-04-08,Daily ICU occupancy,3044.0,Chile
2021-04-09,Daily ICU occupancy,3075.0,Chile
2021-04-10,Daily ICU occupancy,3139.0,Chile
2021-04-11,Daily ICU occupancy,3155.0,Chile
2021-04-12,Daily ICU occupancy,3203.0,Chile
2021-04-13,Daily ICU occupancy,3213.0,Chile
2021-04-14,Daily ICU occupancy,3271.0,Chile
2021-04-15,Daily ICU occupancy,3257.0,Chile
2021-04-16,Daily ICU occupancy,3277.0,Chile
2021-04-17,Daily ICU occupancy,3308.0,Chile
2021-04-18,Daily ICU occupancy,3344.0,Chile
2021-04-19,Daily ICU occupancy,3364.0,Chile
2021-04-20,Daily ICU occupancy,3372.0,Chile
2021-04-21,Daily ICU occupancy,3401.0,Chile
2021-04-22,Daily ICU occupancy,3375.0,Chile
2021-04-23,Daily ICU occupancy,3391.0,Chile
2021-04-24,Daily ICU occupancy,3374.0,Chile
2021-04-25,Daily ICU occupancy,3353.0,Chile
2021-04-26,Daily ICU occupancy,3363.0,Chile
2021-04-27,Daily ICU occupancy,3406.0,Chile
2021-04-28,Daily ICU occupancy,3376.0,Chile
2021-04-29,Daily ICU occupancy,3396.0,Chile
2021-04-30,Daily ICU occupancy,3345.0,Chile
2021-05-01,Daily ICU occupancy,3336.0,Chile
2021-05-02,Daily ICU occupancy,3318.0,Chile
2021-05-03,Daily ICU occupancy,3303.0,Chile
2021-05-04,Daily ICU occupancy,3303.0,Chile
2021-05-05,Daily ICU occupancy,3260.0,Chile
2021-05-06,Daily ICU occupancy,3188.0,Chile
2021-05-07,Daily ICU occupancy,3176.0,Chile
2021-05-08,Daily ICU occupancy,3138.0,Chile
2021-05-09,Daily ICU occupancy,3147.0,Chile
2021-05-10,Daily ICU occupancy,3137.0,Chile
2021-05-11,Daily ICU occupancy,3102.0,Chile
2021-05-12,Daily ICU occupancy,3036.0,Chile
2021-05-13,Daily ICU occupancy,2976.0,Chile
2021-05-14,Daily ICU occupancy,2976.0,Chile
2021-05-15,Daily ICU occupancy,2953.0,Chile
2021-05-16,Daily ICU occupancy,2954.0,Chile
2021-05-17,Daily ICU occupancy,2969.0,Chile
2021-05-18,Daily ICU occupancy,2979.0,Chile
2021-05-19,Daily ICU occupancy,2972.0,Chile
2021-05-20,Daily ICU occupancy,2935.0,Chile
2021-05-21,Daily ICU occupancy,2991.0,Chile
2021-05-22,Daily ICU occupancy,2974.0,Chile
2021-05-23,Daily ICU occupancy,2980.0,Chile
2021-05-24,Daily ICU occupancy,3037.0,Chile
2021-05-25,Daily ICU occupancy,3026.0,Chile
2021-05-26,Daily ICU occupancy,3023.0,Chile
2021-05-27,Daily ICU occupancy,3014.0,Chile
2021-05-28,Daily ICU occupancy,3067.0,Chile
2021-05-29,Daily ICU occupancy,3092.0,Chile
2021-05-30,Daily ICU occupancy,3127.0,Chile
2021-05-31,Daily ICU occupancy,3142.0,Chile
2021-06-01,Daily ICU occupancy,3193.0,Chile
2021-06-02,Daily ICU occupancy,3170.0,Chile
2021-06-03,Daily ICU occupancy,3219.0,Chile
2021-06-04,Daily ICU occupancy,3216.0,Chile
2021-06-05,Daily ICU occupancy,3213.0,Chile
2021-06-06,Daily ICU occupancy,3242.0,Chile
2021-06-07,Daily ICU occupancy,3247.0,Chile
2021-06-08,Daily ICU occupancy,3265.0,Chile
2021-06-09,Daily ICU occupancy,3279.0,Chile
2021-06-10,Daily ICU occupancy,3266.0,Chile
2021-06-11,Daily ICU occupancy,3312.0,Chile
2021-06-12,Daily ICU occupancy,3287.0,Chile
2021-06-13,Daily ICU occupancy,3292.0,Chile
2021-06-14,Daily ICU occupancy,3290.0,Chile
2021-06-15,Daily ICU occupancy,3275.0,Chile
