date,indicator,value,entity
2021-04-25,Daily hospital occupancy,73,Australia
2021-04-26,Daily hospital occupancy,71,Australia
2021-04-27,Daily hospital occupancy,75,Australia
2021-04-28,Daily hospital occupancy,69,Australia
2021-04-29,Daily hospital occupancy,72,Australia
2021-04-30,Daily hospital occupancy,74,Australia
2021-05-01,Daily hospital occupancy,63,Australia
2021-05-02,Daily hospital occupancy,57,Australia
2021-05-03,Daily hospital occupancy,60,Australia
2021-05-04,Daily hospital occupancy,54,Australia
2021-05-05,Daily hospital occupancy,46,Australia
2021-05-06,Daily hospital occupancy,38,Australia
2021-05-07,Daily hospital occupancy,38,Australia
2021-05-08,Daily hospital occupancy,36,Australia
2021-05-09,Daily hospital occupancy,31,Australia
2021-05-10,Daily hospital occupancy,29,Australia
2021-05-11,Daily hospital occupancy,31,Australia
2021-05-12,Daily hospital occupancy,27,Australia
2021-05-13,Daily hospital occupancy,24,Australia
2021-05-14,Daily hospital occupancy,23,Australia
2021-05-15,Daily hospital occupancy,19,Australia
2021-05-16,Daily hospital occupancy,21,Australia
2021-05-17,Daily hospital occupancy,23,Australia
2021-05-18,Daily hospital occupancy,23,Australia
2021-05-19,Daily hospital occupancy,21,Australia
2021-05-20,Daily hospital occupancy,17,Australia
2021-05-21,Daily hospital occupancy,20,Australia
2021-05-22,Daily hospital occupancy,17,Australia
2021-05-23,Daily hospital occupancy,17,Australia
2021-05-24,Daily hospital occupancy,18,Australia
2021-05-25,Daily hospital occupancy,19,Australia
2021-05-26,Daily hospital occupancy,17,Australia
2021-05-27,Daily hospital occupancy,18,Australia
2021-05-28,Daily hospital occupancy,17,Australia
2021-05-29,Daily hospital occupancy,19,Australia
2021-05-30,Daily hospital occupancy,21,Australia
2021-05-31,Daily hospital occupancy,17,Australia
2021-06-01,Daily hospital occupancy,21,Australia
2021-06-02,Daily hospital occupancy,22,Australia
2021-06-03,Daily hospital occupancy,19,Australia
2021-06-04,Daily hospital occupancy,17,Australia
2021-06-05,Daily hospital occupancy,16,Australia
2021-06-06,Daily hospital occupancy,17,Australia
2021-06-07,Daily hospital occupancy,19,Australia
2021-06-08,Daily hospital occupancy,13,Australia
2021-06-09,Daily hospital occupancy,16,Australia
2021-06-10,Daily hospital occupancy,16,Australia
2021-06-11,Daily hospital occupancy,15,Australia
2021-06-12,Daily hospital occupancy,16,Australia
2021-06-13,Daily hospital occupancy,25,Australia
2021-06-14,Daily hospital occupancy,25,Australia
2021-06-15,Daily hospital occupancy,27,Australia
2021-06-16,Daily hospital occupancy,29,Australia
2021-06-17,Daily hospital occupancy,32,Australia
2021-06-18,Daily hospital occupancy,36,Australia
2021-06-19,Daily hospital occupancy,35,Australia
2021-06-20,Daily hospital occupancy,36,Australia
2021-06-21,Daily hospital occupancy,37,Australia
2021-06-22,Daily hospital occupancy,43,Australia
2021-06-23,Daily hospital occupancy,45,Australia
2021-06-24,Daily hospital occupancy,48,Australia
2021-06-25,Daily hospital occupancy,50,Australia
2021-06-26,Daily hospital occupancy,50,Australia
2021-06-27,Daily hospital occupancy,59,Australia
2021-06-28,Daily hospital occupancy,60,Australia
2021-06-29,Daily hospital occupancy,62,Australia
2021-06-30,Daily hospital occupancy,67,Australia
2021-07-01,Daily hospital occupancy,73,Australia
2021-07-02,Daily hospital occupancy,66,Australia
2021-07-03,Daily hospital occupancy,75,Australia
2021-07-04,Daily hospital occupancy,83,Australia
2021-07-05,Daily hospital occupancy,78,Australia
2021-07-06,Daily hospital occupancy,91,Australia
2021-07-07,Daily hospital occupancy,98,Australia
2021-07-08,Daily hospital occupancy,100,Australia
2021-07-09,Daily hospital occupancy,106,Australia
2021-07-10,Daily hospital occupancy,107,Australia
2021-07-11,Daily hospital occupancy,124,Australia
2021-07-12,Daily hospital occupancy,119,Australia
2021-07-13,Daily hospital occupancy,122,Australia
2021-07-14,Daily hospital occupancy,126,Australia
2021-07-15,Daily hospital occupancy,128,Australia
2021-07-16,Daily hospital occupancy,113,Australia
2021-07-17,Daily hospital occupancy,114,Australia
2021-07-18,Daily hospital occupancy,123,Australia
2021-07-19,Daily hospital occupancy,137,Australia
2021-07-20,Daily hospital occupancy,146,Australia
2021-07-21,Daily hospital occupancy,158,Australia
2021-07-22,Daily hospital occupancy,170,Australia
2021-07-23,Daily hospital occupancy,173,Australia
2021-07-24,Daily hospital occupancy,173,Australia
2021-07-25,Daily hospital occupancy,191,Australia
2021-07-26,Daily hospital occupancy,207,Australia
2021-07-27,Daily hospital occupancy,221,Australia
2021-07-28,Daily hospital occupancy,224,Australia
2021-07-29,Daily hospital occupancy,234,Australia
2021-07-30,Daily hospital occupancy,250,Australia
2021-07-31,Daily hospital occupancy,276,Australia
2021-08-01,Daily hospital occupancy,290,Australia
2021-08-02,Daily hospital occupancy,318,Australia
2021-08-03,Daily hospital occupancy,366,Australia
2021-08-04,Daily hospital occupancy,374,Australia
2021-08-05,Daily hospital occupancy,392,Australia
2021-08-06,Daily hospital occupancy,433,Australia
2021-08-07,Daily hospital occupancy,433,Australia
2021-08-08,Daily hospital occupancy,428,Australia
2021-08-09,Daily hospital occupancy,433,Australia
2021-08-10,Daily hospital occupancy,441,Australia
2021-08-11,Daily hospital occupancy,428,Australia
2021-08-12,Daily hospital occupancy,442,Australia
2021-08-13,Daily hospital occupancy,427,Australia
2021-08-14,Daily hospital occupancy,424,Australia
2021-08-15,Daily hospital occupancy,436,Australia
2021-08-16,Daily hospital occupancy,492,Australia
2021-08-17,Daily hospital occupancy,503,Australia
2021-08-18,Daily hospital occupancy,513,Australia
2021-08-19,Daily hospital occupancy,506,Australia
2021-08-20,Daily hospital occupancy,554,Australia
2021-08-21,Daily hospital occupancy,605,Australia
2021-08-22,Daily hospital occupancy,641,Australia
2021-08-23,Daily hospital occupancy,668,Australia
2021-08-24,Daily hospital occupancy,709,Australia
2021-08-25,Daily hospital occupancy,767,Australia
2021-08-26,Daily hospital occupancy,842,Australia
2021-08-27,Daily hospital occupancy,854,Australia
2021-08-28,Daily hospital occupancy,893,Australia
2021-08-29,Daily hospital occupancy,926,Australia
2021-08-30,Daily hospital occupancy,953,Australia
2021-08-31,Daily hospital occupancy,1008,Australia
2021-09-01,Daily hospital occupancy,1048,Australia
2021-09-02,Daily hospital occupancy,1071,Australia
2021-09-03,Daily hospital occupancy,1145,Australia
2021-09-04,Daily hospital occupancy,1137,Australia
2021-09-05,Daily hospital occupancy,1191,Australia
2021-09-06,Daily hospital occupancy,1287,Australia
2021-09-07,Daily hospital occupancy,1280,Australia
2021-09-08,Daily hospital occupancy,1348,Australia
2021-09-09,Daily hospital occupancy,1318,Australia
2021-09-10,Daily hospital occupancy,1337,Australia
2021-09-11,Daily hospital occupancy,1377,Australia
2021-09-12,Daily hospital occupancy,1373,Australia
2021-09-13,Daily hospital occupancy,1440,Australia
2021-09-14,Daily hospital occupancy,1441,Australia
2021-09-15,Daily hospital occupancy,1443,Australia
2021-09-16,Daily hospital occupancy,1483,Australia
2021-09-17,Daily hospital occupancy,1455,Australia
2021-09-18,Daily hospital occupancy,1470,Australia
2021-09-19,Daily hospital occupancy,1442,Australia
2021-09-20,Daily hospital occupancy,1539,Australia
2021-09-21,Daily hospital occupancy,1518,Australia
2021-09-22,Daily hospital occupancy,1530,Australia
2021-09-23,Daily hospital occupancy,1508,Australia
2021-09-24,Daily hospital occupancy,1529,Australia
2021-09-25,Daily hospital occupancy,1493,Australia
2021-09-26,Daily hospital occupancy,1538,Australia
2021-09-27,Daily hospital occupancy,1551,Australia
2021-09-28,Daily hospital occupancy,1479,Australia
2021-09-29,Daily hospital occupancy,1514,Australia
2021-09-30,Daily hospital occupancy,1483,Australia
2021-10-01,Daily hospital occupancy,1468,Australia
2021-10-02,Daily hospital occupancy,1496,Australia
2021-10-03,Daily hospital occupancy,1496,Australia
2021-10-04,Daily hospital occupancy,1535,Australia
2021-10-05,Daily hospital occupancy,1526,Australia
2021-10-06,Daily hospital occupancy,1520,Australia
2021-10-07,Daily hospital occupancy,1522,Australia
2021-10-08,Daily hospital occupancy,1437,Australia
2021-10-09,Daily hospital occupancy,1446,Australia
2021-10-10,Daily hospital occupancy,1492,Australia
2021-10-11,Daily hospital occupancy,1486,Australia
2021-10-12,Daily hospital occupancy,1462,Australia
2021-10-13,Daily hospital occupancy,1458,Australia
2021-10-14,Daily hospital occupancy,1414,Australia
2021-10-15,Daily hospital occupancy,1493,Australia
2021-10-16,Daily hospital occupancy,1441,Australia
2021-10-17,Daily hospital occupancy,1502,Australia
2021-10-18,Daily hospital occupancy,1416,Australia
2021-10-19,Daily hospital occupancy,1378,Australia
2021-10-20,Daily hospital occupancy,1343,Australia
2021-10-21,Daily hospital occupancy,1309,Australia
2021-10-22,Daily hospital occupancy,1284,Australia
2021-10-23,Daily hospital occupancy,1312,Australia
2021-10-24,Daily hospital occupancy,1317,Australia
2021-10-25,Daily hospital occupancy,1309,Australia
2021-10-26,Daily hospital occupancy,1192,Australia
2021-10-27,Daily hospital occupancy,1151,Australia
2021-10-28,Daily hospital occupancy,1126,Australia
2021-10-29,Daily hospital occupancy,1113,Australia
